 ms_accelerometer_x, ms_accelerometer_y, ms_accelerometer_z,outcome
0.7578125,0.77197266,-0.592041,NQ
0.7810059,0.6730957,-0.5510254,NQ
0.7922363,0.6298828,-0.4572754,NQ
0.6958008,0.6965332,-0.55200195,NQ
0.83959967,0.72924805,-0.4580078,NQ
1.1066895,0.45581055,0.08764649,NQ
1.1066895,0.45581055,0.08764649,NQ
1.5036621,0.25146484,0.2319336,NQ
1.5036621,0.25146484,0.2319336,NQ
0.96899414,-0.112548836,-0.107910156,NQ
0.96899414,-0.112548836,-0.107910156,NQ
0.84375,-0.04248047,-0.07836914,NQ
0.9084473,0.34936523,0.2878418,NQ
0.9084473,0.34936523,0.2878418,NQ
0.7565918,0.25756836,0.08276367,NQ
0.7565918,0.25756836,0.08276367,NQ
0.68896484,0.4609375,0.29833984,NQ
0.54052734,0.52441406,0.30981445,NQ
0.37060547,0.44360355,0.1953125,NQ
0.30297855,0.5402832,0.21704103,NQ
0.30297855,0.5402832,0.21704103,NQ
0.5078125,0.6462403,0.45019534,NQ
0.5078125,0.6462403,0.45019534,NQ
0.2775879,0.49047855,0.24951172,NQ
0.2775879,0.49047855,0.24951172,NQ
0.22558594,0.49609375,0.25,NQ
0.22558594,0.49609375,0.25,NQ
0.18994142,0.38745117,0.25952148,NQ
0.51708984,0.5905762,0.48779297,NQ
0.51708984,0.5905762,0.48779297,NQ
0.6906738,0.38476562,0.31689456,NQ
0.6906738,0.38476562,0.31689456,NQ
0.84545904,0.3671875,0.34692386,NQ
0.88256836,0.39111328,0.34594727,NQ
0.9238282,0.3178711,0.2763672,NQ
0.9628906,0.29907227,0.24487306,NQ
0.9628906,0.29907227,0.24487306,NQ
1.1677246,0.36499023,0.30200195,NQ
1.1677246,0.36499023,0.30200195,NQ
1.2028809,0.3244629,0.24780275,NQ
1.2028809,0.3244629,0.24780275,NQ
1.1994629,0.31250003,0.22509767,NQ
1.5708009,0.31445312,0.24194337,NQ
1.5708009,0.31445312,0.24194337,NQ
0.63623047,0.32836914,0.21020508,NQ
0.63623047,0.32836914,0.21020508,NQ
1.0095215,0.3615723,0.10302735,NQ
1.0095215,0.3615723,0.10302735,NQ
0.87158203,0.22192383,0.2409668,NQ
0.87158203,0.22192383,0.2409668,NQ
0.8210449,0.2956543,0.23461916,NQ
0.90063477,0.3820801,0.26635742,NQ
0.90063477,0.3820801,0.26635742,NQ
0.9150391,0.33935547,0.28051758,NQ
0.9150391,0.33935547,0.28051758,NQ
0.9445801,0.25683594,0.2980957,NQ
1.0371094,0.20092775,0.2763672,NQ
1.041748,0.20361328,0.2626953,NQ
1.0644531,0.19482422,0.14038086,NQ
1.0644531,0.19482422,0.14038086,NQ
0.90527344,0.2175293,0.108886726,NQ
0.90527344,0.2175293,0.108886726,NQ
0.7609863,0.2553711,-0.003662109,NQ
0.7609863,0.2553711,-0.003662109,NQ
0.7529297,0.2944336,-0.024658205,NQ
0.8769532,0.59814453,-0.044677734,NQ
0.8769532,0.59814453,-0.044677734,NQ
0.88208014,0.6564942,-0.09326172,NQ
0.88208014,0.6564942,-0.09326172,NQ
0.95312506,0.9020996,-0.1213379,NQ
0.95312506,0.9020996,-0.1213379,NQ
0.95312506,0.9020996,-0.1213379,NQ
0.7773438,1.494873,0.3876953,NQ
0.7773438,1.494873,0.3876953,NQ
0.7773438,1.494873,0.3876953,NQ
0.7773438,1.494873,0.3876953,NQ
0.9516602,1.5891114,0.5480957,NQ
0.9516602,1.5891114,0.5480957,NQ
1.9887695,0.3449707,0.99438477,NQ
1.6528322,0.10839844,1.1281738,NQ
1.6528322,0.10839844,1.1281738,NQ
1.0546875,0.017333984,0.9682617,NQ
1.0546875,0.017333984,0.9682617,NQ
1.0546875,0.017333984,0.9682617,NQ
1.0546875,0.017333984,0.9682617,NQ
-0.49438477,0.4992676,-0.7043457,NQ
-0.52075195,0.2060547,-0.41796878,NQ
-0.4116211,-2.2470703,0.8479004,NQ
-0.4116211,-2.2470703,0.8479004,NQ
-0.53881836,-1.9294434,0.9760742,NQ
-0.7158204,-0.95898443,0.51782227,NQ
-0.7158204,-0.95898443,0.51782227,NQ
-0.6462403,-0.019042969,0.28808594,NQ
-0.6462403,-0.019042969,0.28808594,NQ
-0.8571778,2.0041504,-0.72216797,NQ
-0.8571778,2.0041504,-0.72216797,NQ
-0.8571778,0.6594239,-0.56152344,NQ
-0.8571778,0.6594239,-0.56152344,NQ
-0.8571778,0.6594239,-0.56152344,NQ
-0.9243164,0.644043,-0.9675293,NQ
-0.9243164,0.644043,-0.9675293,NQ
-0.7463379,0.22070314,-0.025146484,NQ
-0.7463379,0.22070314,-0.025146484,NQ
-0.23925781,-0.7871094,0.87280273,NQ
-0.23925781,-0.7871094,0.87280273,NQ
-0.23925781,-0.7871094,0.87280273,NQ
-0.3112793,-1.5183105,0.98876953,NQ
-0.3112793,-1.5183105,0.98876953,NQ
-0.48828128,-0.76293945,0.5827637,NQ
-0.48828128,-0.76293945,0.5827637,NQ
-0.720459,-0.23779297,0.052246097,NQ
-0.720459,-0.23779297,0.052246097,NQ
-0.74316406,-0.013427735,-0.1472168,NQ
-0.65844727,0.79565436,-0.50634766,NQ
-0.65844727,0.79565436,-0.50634766,NQ
-1.0097656,1.026123,-1.041748,NQ
-1.0097656,1.026123,-1.041748,NQ
-0.97753906,0.3408203,-0.27294922,NQ
-0.97753906,0.3408203,-0.27294922,NQ
-0.35058597,-0.5119629,0.7807617,NQ
-0.35058597,-0.5119629,0.7807617,NQ
-0.35058597,-0.5119629,0.7807617,NQ
-0.42504883,-1.2390138,1.4077148,NQ
-0.42504883,-1.2390138,1.4077148,NQ
-0.58862305,-1.204834,0.9040528,NQ
-0.58862305,-1.204834,0.9040528,NQ
-0.5788574,-1.2448732,0.6791993,NQ
-0.8813477,-0.5834961,0.021972656,NQ
-0.8774414,-0.2258301,-0.088134766,NQ
-0.81811523,0.4411621,0.16064455,NQ
-0.81811523,0.4411621,0.16064455,NQ
-0.76904297,1.2824707,-0.7426758,NQ
-0.76904297,1.2824707,-0.7426758,NQ
-0.85864264,1.1694336,-0.67163086,NQ
-0.9135743,0.89990234,-0.55029297,NQ
-0.9243164,0.5515137,-0.42602542,NQ
-0.6296387,0.15771486,0.17626953,NQ
-0.6296387,0.15771486,0.17626953,NQ
-0.32983398,0.1003418,0.6816406,NQ
-0.32983398,0.1003418,0.6816406,NQ
-0.33959964,-1.2871094,1.3371583,NQ
-0.33959964,-1.2871094,1.3371583,NQ
-0.49243164,-1.3068848,1.0939941,NQ
-0.6096192,-0.5319824,0.60498047,NQ
-0.6096192,-0.5319824,0.60498047,NQ
-0.6767578,0.059326172,0.17797852,NQ
-0.6767578,0.059326172,0.17797852,NQ
-1.189209,0.59594727,-0.112548836,NQ
-1.189209,0.59594727,-0.112548836,NQ
-1.2033691,0.46289062,-0.21484376,NQ
-1.2033691,0.46289062,-0.21484376,NQ
-1.2033691,0.46289062,-0.21484376,NQ
-0.9350586,0.9641114,-0.6975098,NQ
-0.9350586,0.9641114,-0.6975098,NQ
-0.8066407,0.27246094,0.05419922,NQ
-0.8066407,0.27246094,0.05419922,NQ
-0.5410156,-0.737793,0.5847168,NQ
-0.5410156,-0.737793,0.5847168,NQ
-0.54174805,-1.1728516,0.5275879,NQ
-0.55126953,-1.1660156,0.6020508,NQ
-0.55126953,-1.1660156,0.6020508,NQ
-0.75341797,-0.48779297,0.3955078,NQ
-0.75341797,-0.48779297,0.3955078,NQ
-0.80981445,0.82470703,-0.20532228,NQ
-0.80981445,0.82470703,-0.20532228,NQ
-0.78222656,0.9938965,-0.94970703,NQ
-0.78222656,0.9938965,-0.94970703,NQ
-0.78222656,0.9938965,-0.94970703,NQ
-1.1044922,0.44262695,-0.89331055,NQ
-1.1044922,0.44262695,-0.89331055,NQ
-0.66918945,-0.07714844,0.23022462,NQ
-0.66918945,-0.07714844,0.23022462,NQ
-0.42260742,-0.64160156,0.79467773,NQ
-0.32641605,-0.8874512,0.9553223,NQ
-0.32226562,-1.177002,1.182373,NQ
-0.5217285,-0.85937506,1.0170898,NQ
-0.5217285,-0.85937506,1.0170898,NQ
-0.6464844,-0.25170898,0.644043,NQ
-0.6464844,-0.25170898,0.644043,NQ
-0.8112793,0.9677735,-0.47729495,NQ
-0.90356445,1.1787109,-0.5488281,NQ
-0.90356445,1.1787109,-0.5488281,NQ
-0.65600586,0.96337897,-1.0356445,NQ
-0.65600586,0.96337897,-1.0356445,NQ
-0.55078125,0.37573242,-0.50878906,NQ
-0.55078125,0.37573242,-0.50878906,NQ
-0.28222656,0.123046875,-0.30688477,NQ
-0.28222656,0.123046875,-0.30688477,NQ
-0.08984376,-0.020751953,0.08276367,NQ
-0.08984376,-0.020751953,0.08276367,NQ
-0.08984376,-0.020751953,0.08276367,NQ
0.27539062,0.21679688,0.4885254,NQ
0.27539062,0.21679688,0.4885254,NQ
1.6196289,0.116210945,0.028320314,NQ
1.6196289,0.116210945,0.028320314,NQ
3.3830566,2.378418,2.7849123,NQ
3.3830566,2.378418,2.7849123,NQ
2.1652832,-0.98706055,2.432129,NQ
1.3327638,1.4318848,0.82202154,NQ
1.3327638,1.4318848,0.82202154,NQ
1.0605469,0.7399903,0.24316406,NQ
1.0605469,0.7399903,0.24316406,NQ
0.87719727,0.03759766,0.20092775,NQ
0.87719727,0.03759766,0.20092775,NQ
0.78833014,0.032226562,0.14282227,NQ
0.8781738,0.3503418,0.11352539,NQ
0.8781738,0.3503418,0.11352539,NQ
0.9904786,0.4584961,0.13427734,NQ
0.9904786,0.4584961,0.13427734,NQ
1.0048828,0.2126465,0.17822267,NQ
1.0048828,0.2126465,0.17822267,NQ
1.0517578,0.29248047,0.13305664,NQ
1.0517578,0.29248047,0.13305664,NQ
1.0537109,0.2902832,0.13452148,NQ
1.0288086,0.26489258,0.18701173,NQ
1.0288086,0.26489258,0.18701173,NQ
0.95874023,0.2426758,0.2277832,NQ
0.95874023,0.2426758,0.2277832,NQ
0.92211914,0.22753906,0.23876953,NQ
0.92211914,0.22753906,0.23876953,NQ
0.92211914,0.22753906,0.23876953,NQ
0.92211914,0.22753906,0.23876953,NQ
0.92211914,0.22753906,0.23876953,NQ
0.8833008,0.14892578,0.2524414,NQ
0.8833008,0.14892578,0.2524414,NQ
0.8833008,0.14892578,0.2524414,NQ
0.8833008,0.14892578,0.2524414,NQ
0.88305664,0.13476562,0.25927734,NQ
0.88305664,0.13476562,0.25927734,NQ
0.88305664,0.13476562,0.25927734,NQ
0.88305664,0.13476562,0.25927734,NQ
0.88305664,0.13476562,0.25927734,NQ
0.8779297,0.12353516,0.30590823,NQ
0.85302734,0.16430666,0.28393555,NQ
0.85278326,0.17529298,0.28051758,NQ
0.904541,0.18481447,0.2619629,NQ
0.94311523,0.19262695,0.26000977,NQ
1.0310059,0.23486328,0.2487793,NQ
1.0310059,0.23486328,0.2487793,NQ
0.9272461,0.28881836,0.17944336,NQ
0.61499023,0.20922852,-0.028808594,NQ
1.7729493,0.62133795,0.49633792,NQ
1.7729493,0.62133795,0.49633792,NQ
2.0664062,0.9638672,0.560791,NQ
1.6569824,1.2536622,0.5661621,NQ
1.6569824,1.2536622,0.5661621,NQ
-0.118652344,0.5710449,0.30395508,NQ
-0.118652344,0.5710449,0.30395508,NQ
-1.2058105,0.22607422,0.09741211,NQ
-1.2058105,0.22607422,0.09741211,NQ
-0.73950195,0.37402347,0.17700195,NQ
-0.73950195,0.37402347,0.17700195,NQ
-0.74121094,0.8071289,0.06518555,NQ
1.7446289,4.3154297,0.43237305,NQ
1.7446289,4.3154297,0.43237305,NQ
1.3347168,2.003662,0.09301758,NQ
1.3347168,2.003662,0.09301758,NQ
1.1430664,0.35961914,-0.30737308,NQ
1.0048828,0.060791016,-0.36035156,NQ
0.7399903,-0.6330567,0.018310547,NQ
0.83984375,-1.0480957,0.037353516,NQ
0.83984375,-1.0480957,0.037353516,NQ
0.99658203,-0.45312503,0.053955078,NQ
0.99658203,-0.45312503,0.053955078,NQ
2.798584,2.5332031,0.6816406,NQ
2.798584,2.5332031,0.6816406,NQ
0.5751953,1.7272949,0.33398438,NQ
0.5751953,1.7272949,0.33398438,NQ
0.34692386,1.4843751,0.23266602,NQ
-0.4421387,0.83886725,0.19897461,NQ
-0.4421387,0.83886725,0.19897461,NQ
-1.0073242,0.59521484,0.34204102,NQ
-1.0073242,0.59521484,0.34204102,NQ
-1.4572755,0.5012207,0.13916016,NQ
-0.80517584,0.8544922,0.06201172,NQ
-0.5722656,1.3916016,-0.10742188,NQ
0.7219238,5.6000977,-0.15112306,NQ
0.7219238,5.6000977,-0.15112306,NQ
1.9760742,2.553467,-0.08618165,NQ
1.9760742,2.553467,-0.08618165,NQ
1.0244141,-0.044433594,-0.29077148,NQ
1.0244141,-0.044433594,-0.29077148,NQ
0.94213873,-0.97094727,-0.16699219,NQ
0.9301758,-1.2360841,-0.22656251,NQ
0.9301758,-1.2360841,-0.22656251,NQ
0.8701172,-0.60839844,-0.08642578,NQ
0.8701172,-0.60839844,-0.08642578,NQ
2.3764648,1.6435547,0.48754886,NQ
2.3764648,1.6435547,0.48754886,NQ
2.4577637,4.0373535,1.2036133,NQ
1.5505371,2.6679688,0.6765137,NQ
1.5505371,2.6679688,0.6765137,NQ
-0.1459961,1.4436035,0.9379883,NQ
-0.1459961,1.4436035,0.9379883,NQ
-1.5332031,0.9450684,0.90234375,NQ
-1.5332031,0.9450684,0.90234375,NQ
-1.8522949,1.1657715,0.7070313,NQ
-1.8522949,1.1657715,0.7070313,NQ
-1.8522949,1.1657715,0.7070313,NQ
0.3100586,4.524658,-0.2849121,NQ
0.3100586,4.524658,-0.2849121,NQ
2.104248,3.363037,0.27905273,NQ
2.104248,3.363037,0.27905273,NQ
2.1677246,0.5720215,0.2824707,NQ
2.1677246,0.5720215,0.2824707,NQ
2.1677246,0.5720215,0.2824707,NQ
1.5620118,-1.1403809,0.11108399,NQ
1.5620118,-1.1403809,0.11108399,NQ
1.4245605,-1.8583984,-0.052734375,NQ
1.4245605,-1.8583984,-0.052734375,NQ
1.2263184,-0.17993164,0.15429688,NQ
1.2263184,-0.17993164,0.15429688,NQ
2.1865234,1.4892578,0.34960938,NQ
2.0480957,1.6794434,0.10571289,NQ
2.0480957,1.6794434,0.10571289,NQ
0.95581055,1.3842773,-0.13769531,NQ
0.95581055,1.3842773,-0.13769531,NQ
-0.120605476,0.88183594,0.14697266,NQ
-0.120605476,0.88183594,0.14697266,NQ
-0.18188478,0.8676758,0.38598633,NQ
-0.18188478,0.8676758,0.38598633,NQ
-0.12963867,0.9016113,0.28735352,NQ
1.7377931,1.6628418,1.1000977,NQ
1.7377931,1.6628418,1.1000977,NQ
2.3532715,2.3422852,1.7929688,NQ
2.3532715,2.3422852,1.7929688,NQ
2.3857422,1.5666504,0.92944336,NQ
2.3857422,1.5666504,0.92944336,NQ
1.3239747,0.5761719,0.25805664,NQ
0.99609375,0.25073242,-0.06103516,NQ
0.99609375,0.25073242,-0.06103516,NQ
1.5969238,-1.4348145,-1.300293,NQ
1.5969238,-1.4348145,-1.300293,NQ
1.4138184,-1.8198243,-0.63549805,NQ
1.4873048,-1.8115234,-0.58081055,NQ
2.0393066,-0.4187012,-1.0588379,NQ
3.0378418,2.1418457,-0.7495118,NQ
3.0378418,2.1418457,-0.7495118,NQ
3.8276367,4.1904297,-0.021728517,NQ
3.8276367,4.1904297,-0.021728517,NQ
1.2077637,1.5024414,-0.4609375,NQ
1.2077637,1.5024414,-0.4609375,NQ
1.2077637,1.5024414,-0.4609375,NQ
-0.5437012,1.3759767,-0.5163574,NQ
-0.5437012,1.3759767,-0.5163574,NQ
-1.2561035,1.4628906,0.62768555,NQ
-1.2561035,1.4628906,0.62768555,NQ
-1.2644043,1.2634277,0.48657227,NQ
-1.105957,1.1401367,-0.07080078,NQ
0.58081055,4.0422363,0.13330078,NQ
0.58081055,4.0422363,0.13330078,NQ
0.58081055,4.0422363,0.13330078,NQ
4.883301,3.1347656,0.43701175,NQ
4.883301,3.1347656,0.43701175,NQ
1.8447267,-1.2338868,-1.1567383,NQ
1.3181154,-2.4816897,-0.50561523,NQ
0.529541,-1.8825684,-0.7773438,NQ
0.529541,-1.8825684,-0.7773438,NQ
0.63818365,-1.5090332,-0.7766114,NQ
0.93261725,-0.055419922,-0.59228516,NQ
1.2441407,1.0070801,-0.026367188,NQ
1.2441407,1.0070801,-0.026367188,NQ
1.2441407,1.0070801,-0.026367188,NQ
3.0815432,3.7797852,0.47705078,NQ
2.1989746,2.942383,0.12597656,NQ
1.6459961,2.029541,-0.5986328,NQ
1.2116699,1.6098633,-0.8374024,NQ
1.2116699,1.6098633,-0.8374024,NQ
-2.4384768,1.3908691,0.09204102,NQ
-2.5112305,1.3737794,-0.1496582,NQ
-2.5112305,1.3737794,-0.1496582,NQ
-2.5112305,1.3737794,-0.1496582,NQ
-2.5112305,1.3737794,-0.1496582,NQ
0.08178712,2.2966309,-0.49389648,NQ
0.08178712,2.2966309,-0.49389648,NQ
1.0310059,4.7060547,-0.5253906,NQ
1.0310059,4.7060547,-0.5253906,NQ
1.0310059,4.7060547,-0.5253906,NQ
2.1137695,5.221192,-0.45483398,NQ
3.041504,4.6105957,-0.24121095,NQ
3.041504,4.6105957,-0.24121095,NQ
2.6225586,3.4611816,-0.1850586,NQ
1.0161133,-1.0771484,-0.017333984,NQ
1.0161133,-1.0771484,-0.017333984,NQ
1.064209,-0.2927246,0.053222656,NQ
1.1323242,-0.068115234,0.1977539,NQ
3.7692873,3.7280273,-0.045410156,NQ
2.740967,4.548828,0.072265625,NQ
0.7089844,1.9414064,-0.22021484,NQ
0.21508789,1.4213868,-0.36035156,NQ
-0.37060547,0.9694824,-0.4309082,NQ
-1.0087891,0.72509766,0.116210945,NQ
-1.2075197,0.6088868,0.31274414,NQ
-1.4445801,0.55908203,0.23413086,NQ
-1.0336914,0.68481445,-0.06298828,NQ
-0.54418945,1.1818848,-0.047119144,NQ
-0.23925781,1.8784181,-0.4309082,NQ
-0.03759766,2.8977053,-0.5317383,NQ
1.9504395,4.85083,-0.31909183,NQ
1.708252,3.083496,0.033447266,NQ
1.708252,3.083496,0.033447266,NQ
1.0224609,0.10107422,-0.22680664,NQ
0.7509766,-0.19384766,-0.17211914,NQ
0.7509766,-0.19384766,-0.17211914,NQ
0.7509766,-0.19384766,-0.17211914,NQ
0.8874512,-1.2275391,-0.1418457,NQ
0.8874512,-1.2275391,-0.1418457,NQ
0.9206543,-0.79663086,-0.17944336,NQ
0.9206543,-0.79663086,-0.17944336,NQ
2.3510742,2.4011233,0.28637695,NQ
2.909424,3.6237793,0.23046875,NQ
2.909424,3.6237793,0.23046875,NQ
1.0737305,2.9487305,0.43603516,NQ
1.0737305,2.9487305,0.43603516,NQ
0.14086914,1.4589844,0.052490234,NQ
0.14086914,1.4589844,0.052490234,NQ
-0.8815918,0.4572754,0.036132812,NQ
-1.4790039,0.36767578,0.17675783,NQ
-1.808838,0.4814453,0.047607422,NQ
-1.2041016,1.079834,0.030761719,NQ
-1.2041016,1.079834,0.030761719,NQ
1.3513184,6.098877,-1.3110352,NQ
1.3513184,6.098877,-1.3110352,NQ
2.6279297,3.5141602,-0.45507812,NQ
2.6279297,3.5141602,-0.45507812,NQ
2.6279297,3.5141602,-0.45507812,NQ
1.5393068,-0.13842773,0.05297852,NQ
1.5393068,-0.13842773,0.05297852,NQ
1.1689453,-1.2546387,0.0859375,NQ
1.1689453,-1.2546387,0.0859375,NQ
1.036377,-0.51342773,0.06518555,NQ
1.036377,-0.51342773,0.06518555,NQ
1.0986328,1.185791,-0.04296875,NQ
1.0986328,1.185791,-0.04296875,NQ
1.0986328,1.185791,-0.04296875,NQ
2.3044434,3.4592285,0.4018555,NQ
1.3803712,2.383545,0.25219727,NQ
0.3400879,1.9841309,0.1315918,NQ
-0.34765628,1.340088,-0.08496094,NQ
-0.41381836,1.2294923,-0.1315918,NQ
-0.98657227,1.0788574,0.08203125,NQ
-1.628418,1.0493164,0.30419922,NQ
-1.7194825,1.0458984,0.26782227,NQ
-1.7302246,1.0205078,-0.051513676,NQ
-0.9291992,2.348877,-0.37988284,NQ
-0.59765625,3.4978027,-0.43261722,NQ
4.03125,5.365967,-0.6591797,NQ
3.513916,3.5205078,-0.14819336,NQ
2.8981934,1.9582521,-0.22314453,NQ
1.6586915,0.43164062,-0.38745117,NQ
1.3808594,-0.03759766,-0.26757812,NQ
1.0336914,-0.31713867,-0.16723634,NQ
0.97753906,-0.5070801,-0.21142578,NQ
0.82958984,-0.98315436,-0.095458984,NQ
0.6599121,-0.90258795,0.032714844,NQ
0.6225586,-0.6977539,0.05029297,NQ
0.76464844,0.41601562,0.25219727,NQ
1.7607422,1.979248,0.06933594,NQ
2.7038574,3.4643555,0.5180664,NQ
0.83496094,3.1484375,0.38671875,NQ
0.19750977,1.9431152,0.37231445,NQ
-0.33642578,0.9680176,0.16113281,NQ
-0.14697266,0.25708008,0.1418457,NQ
0.09326172,0.70581055,0.41479492,NQ
0.09326172,0.70581055,0.41479492,NQ
0.3515625,0.7409668,0.18847658,NQ
0.734375,0.72534186,-0.13623047,NQ
1.0036621,0.66552734,-0.029541016,NQ
1.736084,0.005615235,0.3955078,NQ
1.4775391,0.108886726,-0.36401367,NQ
1.2770997,0.21728516,-0.43579102,NQ
0.3317871,0.37060547,-0.13378906,NQ
-0.032226562,0.81518555,0.3579102,NQ
-0.025390627,0.8842774,0.32006836,NQ
0.14086914,1.0043945,0.22631836,NQ
0.35107422,1.0205078,0.3942871,NQ
0.36083987,0.97094727,0.34643555,NQ
0.5895996,1.1599121,0.42358398,NQ
0.59814453,1.0998535,0.43408206,NQ
0.50512695,0.86230475,0.2680664,NQ
0.50512695,0.86230475,0.2680664,NQ
0.27929688,0.74609375,0.12036133,NQ
0.19799806,0.6799317,0.07373047,NQ
0.15698244,0.62524414,0.07470703,NQ
0.1159668,0.6105957,0.0703125,NQ
0.1538086,0.87646484,0.072753906,NQ
0.18066406,1.1708984,0.015625,NQ
0.30126953,2.0268555,0.09570313,NQ
0.37695315,1.6738281,0.09301758,NQ
0.2919922,1.6179199,0.056396484,NQ
0.30078128,1.480713,0.05297852,NQ
0.124267586,0.99609375,0.053466797,NQ
0.11914063,0.8317871,0.05834961,NQ
0.17553711,0.6972656,0.034423828,NQ
0.16918945,0.61938477,-0.08251954,NQ
0.13012695,0.70483404,-0.14135742,NQ
0.091552734,0.7416992,-0.1538086,NQ
0.123046875,0.9016113,-0.16650392,NQ
0.13867188,0.9621582,-0.14404297,NQ
0.14672852,1.0214844,-0.13256836,NQ
0.091796875,0.925293,-0.111328125,NQ
0.017822266,0.8879395,-0.08886719,NQ
-0.004638672,0.890625,-0.0546875,NQ
0.006347657,0.86938477,0.021728517,NQ
-0.119384766,1.3352051,-0.02709961,NQ
-0.049560547,1.3491211,-0.059570316,NQ
0.046386722,1.5241699,0.053955078,NQ
0.07397461,1.3762207,0.10913086,NQ
0.03149414,1.1228027,0.13647461,NQ
0.07080078,0.9267579,0.2109375,NQ
0.10839844,0.8637696,0.19799806,NQ
0.123291016,0.68798834,0.03051758,NQ
0.115234375,0.6169434,-0.08691407,NQ
0.15039064,0.71215826,-0.048828125,NQ
0.030761719,0.96606445,-0.08398438,NQ
0.23339844,1.6433107,-0.16308594,NQ
0.5151367,1.4360353,0.017333984,NQ
0.32055667,1.3342286,0.09350587,NQ
0.3317871,0.9150391,0.1525879,NQ
0.22607422,0.640625,0.24047853,NQ
0.20581055,0.66528326,0.25878906,NQ
0.20166017,0.6220704,0.24243164,NQ
0.16455078,0.72924805,0.22436525,NQ
0.16992188,0.8859863,0.26049805,NQ
0.19287111,1.0700684,0.27490234,NQ
0.18823242,1.0117188,0.20458986,NQ
0.23657227,1.0100098,0.3044434,NQ
0.2446289,0.9875489,0.31542972,NQ
0.3173828,0.88208014,0.35546875,NQ
0.3173828,0.88208014,0.35546875,NQ
0.3173828,0.88208014,0.35546875,NQ
0.23120117,0.9484863,0.40063477,NQ
0.12670898,0.9509278,0.32104492,NQ
0.110839844,0.9619141,0.30957034,NQ
0.03125,0.97949225,0.2578125,NQ
0.03125,0.97949225,0.2578125,NQ
0.020751953,0.9929199,0.23681642,NQ
-0.028076172,0.95898443,0.09814453,NQ
0.032714844,1.1064453,0.1508789,NQ
0.016357422,1.012207,0.14501953,NQ
0.01928711,0.9267579,0.17333984,NQ
0.020751953,0.9318848,0.19506837,NQ
0.020751953,0.9318848,0.19506837,NQ
0.04931641,0.9182129,0.20922852,NQ
0.06713867,0.9291992,0.20043945,NQ
0.07910156,1.0097656,0.23046875,NQ
0.06591797,0.9909668,0.2121582,NQ
0.06567383,0.977295,0.20166017,NQ
0.044433594,0.9863281,0.22998047,NQ
0.045166016,0.9929199,0.23925781,NQ
0.040771484,0.98217773,0.21435547,NQ
0.05419922,0.9863281,0.20654297,NQ
0.054443363,0.98779297,0.20703125,NQ
0.05737305,0.95971686,0.22216798,NQ
0.06518555,0.923584,0.21899414,NQ
0.064208984,0.9160156,0.21142578,NQ
0.0637207,0.90893555,0.20117188,NQ
0.08398438,0.9724121,0.20703125,NQ
0.064941406,0.97949225,0.19458008,NQ
0.03564453,0.9787598,0.20361328,NQ
0.027587892,0.96533203,0.18530273,NQ
0.027587892,0.96533203,0.18530273,NQ
0.015625,0.93603516,0.16040039,NQ
0.015625,0.93603516,0.16040039,NQ
0.015380859,0.96728516,0.15795898,NQ
-0.05664063,0.8881836,0.0703125,NQ
-0.05664063,0.8881836,0.0703125,NQ
-0.01879883,0.9951172,0.033691406,NQ
-0.01879883,0.9951172,0.033691406,NQ
-0.05834961,1.0187988,0.032470703,NQ
-0.05834961,1.0187988,0.032470703,NQ
-0.051513676,1.0393066,0.057617188,NQ
-0.100830086,0.8647461,0.108154304,NQ
-0.12866211,0.69628906,0.107666016,NQ
-0.14086914,0.5505371,0.09008789,NQ
-0.14086914,0.5505371,0.09008789,NQ
0.04125977,0.33007815,0.04199219,NQ
0.04125977,0.33007815,0.04199219,NQ
0.63818365,0.27539062,0.19140626,NQ
0.63818365,0.27539062,0.19140626,NQ
1.1970215,0.4516602,0.35888672,NQ
1.623291,0.49829102,0.40234375,NQ
1.623291,0.49829102,0.40234375,NQ
1.5039062,-0.49780276,0.19384766,NQ
1.5039062,-0.49780276,0.19384766,NQ
1.3908691,0.0925293,0.18408205,NQ
1.3908691,0.0925293,0.18408205,NQ
1.3688965,0.3947754,0.2705078,NQ
1.1442871,0.4853516,0.32763672,NQ
1.0112305,0.4853516,0.3317871,NQ
0.5229492,0.18774416,0.21435547,NQ
0.5229492,0.18774416,0.21435547,NQ
0.7304688,0.22924805,0.1159668,NQ
0.8823242,0.17529298,0.08178712,NQ
0.9189453,0.20874023,0.064697266,NQ
0.96899414,0.1953125,-0.050781254,NQ
0.9914551,0.18334962,-0.044677734,NQ
1.0007324,0.18554689,-0.042236328,NQ
1.0007324,0.18554689,-0.042236328,NQ
1.0007324,0.18554689,-0.042236328,NQ
0.9746094,0.20727539,-0.051757813,NQ
0.9645996,0.20214844,-0.049804688,NQ
0.9645996,0.20214844,-0.049804688,NQ
0.9641114,0.19897461,-0.0456543,NQ
0.96923834,0.19628906,-0.060791016,NQ
0.9782715,0.20117188,-0.05029297,NQ
0.98242193,0.19750977,-0.048095703,NQ
0.95605475,0.19140626,-0.058105472,NQ
0.9572754,0.19311523,-0.06713867,NQ
0.9658203,0.19140626,-0.068847656,NQ
0.98022467,0.1525879,-0.048095703,NQ
1.0319824,0.13574219,-0.03564453,NQ
1.0449219,0.0793457,0.01977539,NQ
0.9838868,0.068603516,0.048828125,NQ
1.0498047,0.05029297,0.04296875,NQ
1.0324707,0.04931641,0.05029297,NQ
